title,company,datePosted,validThrough,duration,addressLocality,addressRegion,postalCode,employmentType,experienceRequirements,function,industry,description
Data Scientist,MATRIX Resources,2021-03-17 00:19:06+00:00,2021-04-16 00:19:05+00:00,29.999988425925928,San Francisco,CA,94121,CONTRACTOR,Mid-Senior level,Information Technology,"Information Technology and Services,Judiciary","Title: Data ScientistLocation: remote during SIP, then work in San Francisco, CA as neededType: Contract Summary of WorkThis position will provide professional-level business process support and analysis for major initiatives that support the Data Analytics Workstream of the Information Technology Advisory Committee. This position will contribute to the design and implementation of a branch wide data governance model and will review the current data and analytic portfolio and branch workload models to identify new opportunities and make suggestions for adjustments. This position will help inventory agency datasets and match those datasets against agency data needs. The position will perform gap analyses to determine where additional governance may be needed. Minimum Job-Specific Skills/Qualifications Required (in order of relative importance): Strong problem-solving skillsAbility to gather and convert business requirements from non-technical stakeholders into actionable technical solutions.Ability to analyze issues from system documentation and recommend solutions.Experience working with and creating data architecture, data management, and data cleaningExperience using statistical computer languages (SQL, R, Python, Stata, etc.) to draw insight from data.Experience with data visualization and software such as Tableau and Power BI.Excellent oral, written, analytical and communication skills with the ability to lead a technical discussion to both technical and non-technical staff.Excellent presentation skills for both technical and non-technical audiences, including creating and presenting executive summaries to management and technical committees.Additional Skills/Qualifications Desired:             General:Prepare effective written materials for purposes of user and system documentation.Use initiative and independent judgment within established procedural guidelines.Resolve complex technical issues.Understanding of courtroom operations and workflow.Experience managing technical projects, including conflict resolution, issue escalations, and status reporting.Experience with web analytics, including experience using Google Studio and Google Tag ManagerTechnical:Experience with Cloud computing such as Amazon Web Services, Microsoft Azure, Google Cloud, IBM and Oracle Cloud Platforms.Description of Tasks and ResponsibilitiesProvide subject matter expertise to help design branch wide data governance model.Review existing workload models to determine opportunities for restructure or adjustment.Review current data analytics and activities and identify new opportunities and suggest adjustments.Review reports and publications, inventory datasets and match to data needs.Assist with messaging and education about data analytics to courts and our client.Complete monthly status reports.Show moreShow less"
Data Scientist Intern,Accenture,2021-03-17 16:51:43+00:00,2021-04-16 16:51:42+00:00,29.999988425925928,San Diego,CA,92101,CONTRACTOR,Internship,Engineering,"Information Technology and Services,Computer Software,Financial Services","Do you want to gain valuable skills and experience working as a contractor?ACCENTURE CONTRACTOR EXCHANGE Solves clients’ toughest challenges by providing unmatched services in strategy, consulting, digital, technology, operations and security. Develop and enhance your skills and experience, working across diverse teams, projects, and industries.Project Description We are seeking a Data Scientist Intern in San Diego, CA – Must be local or willing to relocate at own expenses.  This is a contract opportunity that does not offer sponsorship now or in the future. Must be able to work on W2. Required SkillsThe Data Scientist Intern will be part of Data AI team. They will be working with and assisting the data scientists and software developers to identify and develop advanced analytics statistical models, machine learning methods and AI solutions for our clients to improve various business outcome indicators. Performing data processing, data analysis, visualization and reporting Designing, developing, and testing statistical and machine learning models Engaging in fundamental research to develop novel solutions Developing codes or general tools for machine learning projects Assisting various tasks int the end-to-end process of project execution Master's Degree or Ph. D Candidate (Computer Science, Statistics, Engineering, Physics, Mathematics, Economics) Minimum of 6 months' statistical and machine learning tools' experiences Minimum of 6 month's programming experience (Python, C, C++, JavaApplicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Accenture (i.e., H1-B visa, F-1 visa (OPT), TN visa or any other non-immigrant status).Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration. Accenture is a Federal Contractor and an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities.Equal Employment Opportunity All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.Accenture is committed to providing veteran employment opportunities to our service men and women.Show moreShow less"
Data Scientist Fitness / Sports Performance Category,Solomon Page,2021-03-18 05:04:33+00:00,2021-04-17 05:04:33+00:00,30.0,Curtis Bay,MD,21226,CONTRACTOR,Not Applicable,Engineering,"Research,Pharmaceuticals,Biotechnology","We are looking for a Data Scientist Fitness/Sports Performance Category for a top fashion company based in Baltimore, MD! This individual can be located in the Baltimore area, Austin, Texas or San Francisco, CA. The Senior Data Scientist is a skilled and motivated individual who is passionate about solving real-world data science problems for ardent athletes and implementing solutions with the highest quality. They are encouraged to find creative solutions and strive to maintain rigorous scientific and engineering standards. A Senior Digital Product Data Scientist works closely with product managers and business stakeholders to formulate and shape machine learning products and solutions for the purpose of making athletes better. By delivering predictive data models, the end result of this position is three-fold: to inform better business decisions, to personalize our data product offering, to improve engagement with customers and our app's user base.Responsibilities In collaboration with product managers, hypothesize and formulate data science solutions that produce business insights, help make athletes better, and produce positive engagement with end users.  Identify, develop and store input components of the model lifecycle, including ETL pipelines, feature generation, and feature selection in order to create training ready data sets.  In the output of the model lifecycle, train, test, store, and tune predictive data models that produce business insights, help make athletes better, and produce positive engagement with end users.  Research, compare, and incorporate current industry methodologies and patterns for data science in the digital fitness space.  Collaborate with stakeholders for activation and consumption of trained predictive models.  Provide insights to the team on impact of strategic initiatives, model metrics; and help them track progress towards goals. Document methods, guidelines, model governance, and best practices for repeatable data science projects to improve data driven culture. Provides guidance and share knowledge and best practices with other data scientists.  Qualifications 3-5 years applicable experience Bachelor or Masters Degree in Applied Statistics, Computer Science or related mathematical In-depth knowledge of statistics, probability and machine learning with demonstrated professional experience Proficiency in one or more of the following: Natural Language Processing, pattern recognition, recommendation systems, targeting systems, ranking systems Proficiency or experience involving some of the following data types: fitness data, structured, non-structured, bio-mechanical, geographic, positional, time-series, multi-sensor, multi-data source, sparse and fine-grained data Proficiency or experience delivering predictive models in production environment Proficiency in providing written and oral interpretations of highly specialized terms and data Proficiency in presenting data to others with different levels of expertise ETL SQL Python or R Spark AWS   If this description matches your background, please apply!The Solomon Page DistinctionSolomon Page offers a comprehensive benefit program for hourly employees. We pride ourselves on offering medical, dental, 401(k), direct deposit and commuter benefits to our employees, including freelancers - which sets us apart in the industries we serve.About Solomon PageFounded in 1990, Solomon Page is a specialty niche provider of staffing and executive search solutions across a wide array of functions and industries. The success of Solomon Page reflects an organic growth strategy supported by a highly entrepreneurial culture. Acting as a strategic partner to our clients and candidates, we focus on providing customized solutions and building long-term relationships based on trust, respect, and the consistent delivery of excellent results. For more information and additional opportunities, visit: solomonpage.com and connect with us on Facebook, Twitter, and LinkedIn.Opportunity Awaits.Show moreShow less"
Data Analysis,"Metasys Technologies, Inc.",2021-03-13 15:21:28+00:00,2021-04-12 15:21:28+00:00,30.0,Houston,TX,77208,CONTRACTOR,Entry level,Information Technology,"Information Technology and Services,Computer Software,Financial Services","Primary SkillsetData ScienceSkillsGeneric data scientist with Azure ML, Mathematic modelingExperience10+ yearsLocationUS or UK7-Metasys Technologies is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identify, national origin, veteran or disability status.Show moreShow less"
Data Scientist,AMERIT RESOURCES PRIVATE LIMITED,2021-03-16 19:01:55+00:00,2021-04-15 19:01:52+00:00,29.99996527777778,San Jose,CA,95131,CONTRACTOR,Mid-Senior level,Information Technology,Medical Devices,"With our client, a global Medical technology corporation serving Healthcare industry & technologies, seeks an accomplished Data Scientist.____________________________________________________________________________ NOTE: ONLY LOCAL W2 ROLE.  *** Candidate must be authorized to work in USA without requiring sponsorship *** Position: Data Scientist (Job Id: CFNJP00037777)Location: San Jose CA 95131Duration: 12 Months + Possible Extension________________________________________________________________________________ Product Stewardship Data Analyst,JOB SUMMARY:The Global Regulatory Compliance Data Analyst will collect, analyze, review, chart, enter global UDI attributes, global labelling information and global Regulatory Compliance Data information into predefined system. This position is responsible for aggregating, submitting and maintaining UDI databases which include various product data.Additional position key elements are to provide detailed analysis, evaluation and recommendations for both UDI and Regulatory Compliance systems and process improvements, organizational development and maintenance efforts for critical challenges or issues.DUTIES AND RESPONSIBILITIES:With supervision, participates in determination of percent composition of final and intermediate reagents as required.Basic math/chemistry skills are required, and general knowledge of reagent process flow and SAP navigation is desired but not required.Ensures timely and relevant development for strategies driving data attribute collection, management, entry, storage and global submission.Compile data from multiple sources and perform report analysis in excel sheet.Identify issues with data, gap analysis and coordinate with Product Stewardship team to ensure data standards are being maintained, identify the required changes and their priority.Ensures that all standard data entries and summaries are statistically valid. Assists and educates users in running and interpreting results from relevant databases and reports.Responds to internal and external requests for data through the preparation of ad-hoc queries and reports.Collaborates with multiple stakeholders across the businesses to share project status.Experience with key Global Regulations:Knowledge of UN GHS (Global Harmonized System), Registration Evaluation Authorization and Restriction of Chemicals (REACH), Classification, Labelling and Packaging (CLP) Regulation (EC) No 1272/2008), Occupational Safety and Health Association (OSHA), Workplace Hazardous Material Hazardous System (WHMIS), California Proposition 65 (Cal Prop 65), European Union's (EU) Medical Device Regulation (MDR) and In Vitro Diagnostic Regulation (IVDR).Good communication skill, both verbal and written.Able to perform multiple activities in a fast-pace environment.Able to perform calculation on formula composition. QUALIFICATIONS: BS or BA degree in a technical, scientific, management, packaging, writing or related discipline, and minimum of 3-5 years of experience in a related field is required.Knowledge of relevant PC software applications and possesses ability to work independently on such programs.Preferred mathematics knowledge.Must have familiarity working with large data set collection and management.Effective communication skills, oral and written.Demonstrated ability to influence others (beyond direct reports).Demonstrated ability to effectively handle multiple project priorities.Excellent organization & prioritization skills.Demonstrated problem solving skills.Demonstrated ability to lead dynamic work teams across functions and business units.Project management/facilitation skills.Excellent follow-up and documentation skills _____________________________________________________________________________________ If you're looking for rewarding employment and a company that puts its employees first, we'd like to work with you. We're driven, people driven. Bhupesh KhuranaSenior Technical RecruiterEmail: bkhurana@ameritconsulting.com _________________________________________________________________________________________  Amerit Consulting is an extremely fast-growing staffing and consulting firm. Amerit Consulting was founded in 2002 to provide consulting, temporary staffing, direct hire, and payrolling services to Fortune 500 companies nationally; as well as small to mid-sized organizations on a local & regional level. Currently, Amerit has over 2,000 employees in 47 states. We develop and implement solutions that help our clients operate more efficiently, deliver greater customer satisfaction, and see a positive impact on their bottom line. We create value by bringing together the right people to achieve results. Our clients and employees say they choose to work with Amerit because of how we work with them - with service that exceeds their expectations and a personal commitment to their success. Our deep expertise in human capital management has fueled our expansion into direct hire placements, temporary staffing, contract placements, and additional staffing and consulting services that propel our clients’ businesses forward. Amerit Consulting provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.Applicants, with criminal histories, are considered in a manner that is consistent with local, state and federal laws.Show moreShow less"
Machine Learning Engineer,OmniForce Solutions,2021-03-17 04:36:00+00:00,2021-04-16 04:35:59+00:00,29.999988425925928,Seattle,WA,98109,CONTRACTOR,Mid-Senior level,Engineering,Aviation & Aerospace,"MACHINE LEARNING ENGINEER Experience training and applying deep neural networks for the identification of features and objectsExperience training and applying deep semantic image segmentationExperience curating training data from simulated data for training deep neural networksExperience using GPU and other high-power compute for training deep neural networksExperience with Matlab and Python programming languages As part of a hardworking team of diverse engineers, you will design, build, prototype and demonstrate advanced machine learning architectures for safe landing site identification. You are an expert in the field of deep neural networks applied to computer or robot vision, including detection, identification and segmentation. The algorithms you design achieve highly accurate, super-human performance. You excel at rapid prototyping and designing compelling technology demonstrations. Your contributions will enable precision navigation on current and future spacecraft. We are looking for someone to apply their technical expertise, leadership skills, and commitment to quality to positively impact safe human spaceflight. Passion for our mission and vision is required!  Responsibilities of the Machine Learning Engineer: Rapidly prototype deep network architectures for computer vision applications, including detection, identification and semantic image segmentation Curate synthetic and real-world data sets for algorithm training and test Design compelling technology demonstrations for customers and stakeholders   Collect algorithm performance and characterization metrics  Work collaboratively with internal product and technology domain experts on the infusion of high-impact solutions Execute to project requirements as defined by project leadership Maintain data and code bases for collaborative development and posterity  Generate documentation and artifacts for posterity  Qualifications for the Machine Learning Engineer: Required Demonstrable expert developing, training, testing and deploying deep network architectures for computer or robotic vision Experience with transfer learning applied to computer vision Proven knowledge and experience collecting performance metrics for deep network applications Experience with MATLAB deep learning packages is preferred; Practical knowledge of common development platforms (e.g., MATLAB, TensorFlow, PyTorch) Experience with high-performance computer platforms (e.g., GPU, AWS)  Excellent verbal and written communication skills or lawfully admitted into the U.S. as a refugee or granted asylum   Desired Ph.D. in artificial intelligence field, or Ph.D. in relevant technical field plus artificial intelligence experience Experience working with U.S. Government research agencies (e.g., NASA, AFRL, DARPA) Experience merging simulated and real-world data sets to improve supervised learning performance. Show moreShow less"
Lead Data Scientist,Aditi Consulting,2021-03-17 19:16:22+00:00,2021-04-16 19:16:22+00:00,30.0,Chicago,IL,60654,CONTRACTOR,Mid-Senior level,Business Development,"Information Technology and Services,Mechanical or Industrial Engineering,Machinery","Candidate ResponsibilitiesAs a Lead Data Scientist/Analyst, you will use analytics and visualization methods to solve problems for internal customers. You will engage in projects of high complexity with direct business impact. Typical DayThis role is primarily focused on driving Dealer and Enterprise data quality improvements.  In this role you will directly engage in performing data analysis and reporting on data quality, while at the same time providing technical leadership to a medium size team of data analysts/scientists. This role will contribute to the definition and implementation of quality metrics, identification of data quality rules and evaluation of their impact, and root cause analysis of data quality problems. Top candidates will have prior experience in a business intelligence role and technical leadership, be proficient in SQL and Python, have experience with dashboard design, AWS and Snowflake. •            Design, develop, and maintain Dealer and Enterprise quality dashboards and reports•            Lead high profile complex projects spanning across multiple data sets and systems •            Use analytics methods to make recommendations to Designers, Product Owners and Managers•            Apply knowledge and skills to solve the most complex analytics and quality problems•            Work on multiple projects concurrently Education Requirements: •            Bachelor’s degree in a quantitative discipline such as data science, data analytics, computer science, engineering, statistics, mathematics, finance or other related degree required•            MS degree in a quantitative discipline such as data science, data analytics, computer science, engineering, statistics, mathematics, finance or other related degree preferred Technical Skills•            7+ years of experience in data analytics/data science position•            3+ years of experience with Python and SQL•            1+ years of experience with designing & developing dashboards in Tableau, MS Power BI, Kibana or similar software TOP CANDIDATES WILL ALSO HAVE:•            Proven experience with Snowflake•            Experience with AWS (SageMaker, Athena, S3, RDS, DynamoDB)•            Proficiency with gathering information systematically, visualizing data and developing reproducible reports•            Thorough knowledge of statistical concepts (distributions, hypothesis testing, confidence intervals) and experience applying to real-world applications Soft Skills•            Exceptional verbal and written communication skills and ability to engage effectively at all levels of the organization, to both technical and non-technical audiences.•            Excellent organizational skills and an aptitude for complex analytical and detailed work; ability to prioritize among multiple concurrent projects in order to meet deadlines in a timely manner•            Ability to consider a broad range of issues or factors, grasp complexities and perceive relationships among problems or issues, and use accurate logic in analysis•            Ability to work both independently or collaboratively in a complex, rapidly changing, and culturally diverse environment.Show moreShow less"
Data Scientist,Fladger Associates,2021-03-16 15:11:02+00:00,2021-04-15 15:11:01+00:00,29.999988425925928,Ridgefield,CT,06877,CONTRACTOR,Mid-Senior level,Engineering,Computer Software,"Responsibilities: Excellent employment opportunity for a Data Scientist in the Ridgefield, CT area.  Will work on Data Science projects across the company with the purpose of solving non-routine business problems by applying advanced methods including artificial intelligence, machine learning, and causal inference, advanced statistics, natural language processing and other related techniques. Experienced in delivering successful data science projects in a team and will work in close collaboration with all business units to develop applications that utilize data for smart decision making.Explicitly, the role will include the responsibility for designing and building computational models, discovering insights and identifying opportunities through the use of statistical and algorithmic methods (for instance machine learning) as well as data visualization techniques together with other data scientists.   Delivering successful data science projects: Understand business problems and design end-to-end data science use cases Collaborate across the business to understand data, IT and business constraints Collaborate with developers to implement and deploy scalable solutionsEstablish best data operational practices and maintain all compliance requirements Establish the monitoring of data science models in the production Use agile approach to initiatives and launches Achieving high analytical quality of delivered projects: Apply expertise in data science to design, prototype, and build the next-generation analytics engines and servicesGenerate hypotheses about the underlying mechanics of the business process together with domain experts Identify, evaluate and implement the most appropriate algorithm for the specific challengeExperience: Masters’/Bachelor’s Degree from an accredited institution in a quantitative discipline such as Business Analytics, Theoretical Physics, Mathematics, Computer Science, Bioinformatics, etc., with 3+ years of Data Science experience. Advanced scientific degree desirable, e.g., PhD, MDAdvanced experience in using complex analytical and technical skills to convert raw data into actionable business insights as well as creating, evaluating and implementing data science solutions with (3+) years of experience. This includes data preparation, data visualization, exploratory analysis and software development related to data science. (3+) years of experience in relevant computing languages such as R, Python and C++ Strong marketing analytics foundation (Marketing Mix Modeling, Customer Lifetime Value, Attribution, A/B Testing) Experienced in time-series model development Experience with pricing strategy and customer segmentation desiredExperienced in handling unusual data sets such as unstructured data or big data (MapReduce approaches, HDFS, Hadoop architectures, Pig, Spark)Experienced in handling databases including the ability to run queries Basic understanding of web scraping and text processing English working proficiency and communication skills (verbal and written)Knowledge of state-of-the-art agile principles and practices for software product development and delivery Initiates and drives activities with minimal guidance Entrepreneurial and agile mindset / out-of-the-box thinking Computer Vision skills and Pharma experience desired Show moreShow less"
Data Scientist,System One,2021-03-17 13:13:52+00:00,2021-09-13 13:16:29+00:00,180.00181712962964,Chicago,IL,60601,CONTRACTOR,Entry level,Engineering,"Information Technology and Services,Computer Software,Financial Services","ALTA is supporting a contract opportunity for a client in Chicago or Atlanta with a Data Scientist opportunity.For immediate interest, please send your resume to ddegiuseppe@altaits.com  Responsibilities Description:Responsible for the development and implementation of machine learning algorithms and techniques to solve business problems and optimize member experiences. Primary duties may include are but not limited to: Design machine learning projects to address specific business problems determined by consultation with business partners. Work with data-sets of varying degrees of size and complexity including both structured and unstructured data. Piping and processing massive data-streams in distributed computing environments such as Hadoop to facilitate analysis. Implements batch and real-time model scoring to drive actions. Develops machine learning algorithms to build customized solutions that go beyond standard industry tools and lead to innovative solutions. Develop sophisticated visualization of analysis output for business users.Experience Requirements:BS/MA/MS/PhD in Statistics, Computer Science, Mathematics, Machine Learning, Econometrics, Physics, Biostatistics or related Quantitative disciplines. 5 years experience in predictive analytics and advanced expertise with software such as Python, or any combination of education and experience which would provide an equivalent background. Experience leading end-to-end data science project implementation. Experience in the healthcare sector. Experience in Deep Learning strongly preferred.  Travel and Telecommuting:Travel:NoneTelecommute Options:NoALTA IT Services, is an established leader in IT Staffing and Services, specializing in Agile Transformation Services, Program & Project Management, Application Development, Cybersecurity, and Data & Advanced Analytics. We are an equal opportunity/affirmative action employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, disability, veteran status, sexual orientation, or any other factor.Show moreShow less"
Data Scientist,Flexton Inc.,2021-03-16 15:42:55+00:00,2030-05-20 17:05:50+00:00,3352.0575810185187,Mountain View,CA,94040,CONTRACTOR,Mid-Senior level,Information Technology,Information Technology and Services,"Responsibilities:Extract and analyze data to derive actionable insightsFormulate success metrics for completely Client products, socializing them and creating dashboards/reports to monitor themDesign and analyze experiments to test new product ideas and convert the results into actionable product recommendationsAs an end consumer of the data, determine the tracking necessary to enable analytics of our products and features by working closely with product and engineering partnersEnable others in the organization to utilize your work by onboarding new metrics into our self-serve data system and the experimentation platformDevelop models and data-driven solutions that add material lift to principal performance metricsBasic Qualifications:BS/MS degree in a quantitative discipline: statistics, applied mathematics, operations research, computer science, engineering, economics, etc.2+ years of experience developing applications, software and web analytics2+ years of work experience providing analytical insights and business reports to product or business functions2+ years of experience with Tableau, QlikView, Microstrategy or other data visualization and BI dashboarding tools1+ years of experience programming in Java or Python and working with large datasetsShow moreShow less"
Data Scientist,MAKE Corporation,2021-03-11 22:47:42+00:00,2021-04-10 22:47:41+00:00,29.999988425925928,Deerfield,IL,60015,CONTRACTOR,Mid-Senior level,Information Technology,"Information Services,Information Technology and Services,Computer Software","Data Scientist#AF – 32401Location: RIVERWOODS, IL Duration: 12 Months+ Job Description:These roles would be on the Remediation Analytics team. This is a team that specializes in calculating refund amounts for card customers when they have been inadvertently negatively impacted by a mistake or error made by the client. It is a heavy data analytics role. Given the team works on issues from a variety of business areas, it requires the team to work with business partners to develop an understanding of the relevant business, the issue, and pertinent data. The team works closely with Business Risk to determine the action plan for each restitution, and the analysts in this role then use that action plan to determine the necessary refunds. Job Requirements:This role requires very data savvy individuals with a close eye for detail to ensure refunds are calculated correctly. It requires strong SQL, SAS, and communication skills.Show moreShow less"
Tableau Data Scientist,ICONMA,2021-03-17 15:52:00+00:00,2021-09-13 17:40:34+00:00,180.07539351851855,Dallas,TX,75201,CONTRACTOR,Entry level,Engineering,"Information Technology and Services,Financial Services,Hospital & Health Care","Tableau Data ScientistLocation: Dallas, TX (Remote Until Covid)Duration: 6 months with possible contract to hire/ with possible extensionDescription:Technical Must Haves: Previous hands-on experience with Tableau - minimum of 5 years mandatory. Experience with Tableau Prep is mandatory. Demonstrated programming/scripting experience, ideally with Python or R2 is mandatory. Strong preference for Tableau Certs. Strong preference - TabPy.Soft Skill Must Haves: Looking for a self-starter. Strong analytical, problem-solving skills. Excellent communication skills. Ability to work well in a team in a collaborative environment.Responsibilities:- Develop smart, compelling dashboards and reports to track key performance indicators (KPI's), identify trends, and monitor company initiatives on business operation results and line of business weekly, monthly, quarterly.- Build predictive pattern and trends, related to investigation and root cause determination business operations, operational functions, workflow, processes, and other business-related issues.- Work with the support teams and business technology to build and implement analytics performance metrics, measurements, methods and targets.- Leverage Business Intelligence Tools Tableau Desktop, Tableau Prep, ServiceNow Performance Analytics, Microsoft Excel as developer.- Construct dashboards and reports as needed using Tableau Desktop and collaboration using Tableau Server. Create report schedules on Tableau server.- Report on common sources of technical issues or questions and make recommendations to operational improvements. Communicate key insights and findings to stakeholders.- Perform unit and performance testing of the reports developed. Help design, document and maintain system processes.QualificationsBachelor's degree in computer science or related discipline; or an equivalent combination of education and experience from which comparable knowledge and skills may be acquired.5-7 years of current and hands-on experience with Tableau Desktop and demonstrated expertise with complex data visualizations and data modelling.1 year hands-on experience using Tableau prep and automating prep flows on Tableau ServerExperience with all features of Tableau version 2020.4 and beyond Data sources, Extracts, Variety of Data Visualizations, Tableau server Collaboration.Demonstrate experience delivering solutions to stringent SLAs for report performanceAbility to manage priorities and meet critical deadlines.Extensive computer software skills with other programs such as Microsoft Excel, PowerPoint, and SharePoint.Ability to solve advanced-level, complicated problems with minimal supervision.Ability to cleanse, aggregate, merge or otherwise prepare data for analysis using Tableau Prep tool.Tableau Desktop certification preferred.Technical Skills/Proficiency- Utilize programming and business intelligence skills (SQL, Tableau) on analytical platforms to prepare and manage data; create dashboards; develop KPIs and provide business insights- Demonstrate extensive knowledge in various reporting objects like facts, attributes, hierarchies, transformations, filters, prompts, calculated fields, sets, groups, parameters etc., in Tableau.- Understand database structure and processes with strong knowledge of SQL queries and data sets.- Experience extracting new and innovative insights from sophisticated, non-traditional and/or larger datasets- Experience with Tableau Desktop and Tableau Prep data extract/output refresh automation on Tableau Server- Excellent verbal and written communications skills. Ability to communicate effectively with team members and stakeholders and Sr. Management on both- Strong analytical and problem-solving skillsAs an equal opportunity employer, ICONMA prides itself on creating an employment environment that supports and encourages the abilities of all persons regardless of race, color, gender, age, sexual orientation, citizenship, or disability.Show moreShow less"
Data Scientist,Ivory Systems,2021-03-10 23:04:34+00:00,2021-04-09 23:04:32+00:00,29.99997685185185,New York,NY,10021,CONTRACTOR,Mid-Senior level,Engineering,Pharmaceuticals,"Data Scientist for the clinical data science group will perform and develop unsupervised and supervised machine learning methodologies to analyze clinical trial data for multiple use cases.Fluency in the following methods is required:Longitudinal speech sample data analysis for classificationSupervised methods requiredNaïve bayes classifiersSupport vector machinesNeural network (CNN, RNN)Multi-class logistic regression methodsTime series analysisData imputationDimensionality reductiont-SNE, PCA, auto-encodersUnsupervised methodsClustering: k-means, density-based clustering, spectral clusteringGenerative adversarial models a plusThe resource will independently lead analysis for defined projects and meet specified deliverables including (but not limited to) code bases, presentations, and written reports of analyses. Required Qualifications-          Master’s in Quantitative Discipline (e.g. physics, computer science, applied mathematics, etc.); PHD preferred-          If Master’s degree, 3 years of post-graduate work required-          If PHD, candidates directly out of a program will be considered if their research area is directly related to data analysis and/or algorithm developmentRequired Systems-          Python Programming-          “R”-          SAS not required but knowledge of some clinical data standards would be helpful	Other-          Must be able to create presentations and reports-          Excellent communication skills requiredShow moreShow less"
Machine Learning Engineer,Mondo,2021-03-15 16:33:08+00:00,2021-04-14 16:33:07+00:00,29.999988425925928,Boston,MA,02118,CONTRACTOR,Mid-Senior level,Engineering,Retail,"My direct client is seeking a fully remote Machine Learning Engineer for their distributed team working on a enterprise e-commerce application affecting millions of users globally.Please note we cannot work on OPT EAD at this time or with third party employers.Location: REMOTE (client in Boston area but open to different time zones)Duration: 6-month contract-to-hire with preference to convert, but open to long-term consultantsRate: Competitive and dependent upon experienceStart Date: ASAPEssential functions:·         Optimize models developed by the Data Science team for deployment·         Consult with our brands and business partners to create Client/AI solutions to their largest business challenges·         Develop transportable and customizable SDKs for our core algorithms, allowing them to be plugged into any of our apps·         Develop SDKs for rapid prototyping and deployment of algorithms·         Automate and orchestrate advanced split tests of models Skills:·         Expert in distributed computing with Spark, DevOps/MLOps best practices, and containerization·         Experience taking algorithms from concept to production·     Strong coding ability in Python·         High competency with Spark, preferably using PySpark·         Deep understanding of, and experience applying, the following Client concepts:o    Matrix Factorizationo    Association rule miningo    Ranking algorithmso    Advanced regression, classification, clustering, and time series algorithmso    Automated hyperparameter tuning and model selectiono    Deep learning at scale for NLP·         Experience with advanced search concepts using deep learning is a plus! Experience:·     4 + years of applied Machine Learning experience·         4 + years of experience deploying, scaling, monitoring, and continually improving algorithms·         Experience deploying models on very large data using:o    Spark, MLlib, PySpark, Scalao    Kafkao    Kubernetes·         Knowledge of model management·         Knowledge of API development best practicesShow moreShow less"
Machine Learning Engineer,Harnham,2021-03-17 23:48:27+00:00,2021-04-16 23:48:26+00:00,29.999988425925928,Walton,NY,13856,CONTRACTOR,Mid-Senior level,Engineering,Apparel & Fashion,"Machine Learning Engineer6-month w Extension$75-95/hrRemoteA client in the Apparel industry is looking for multiple Machine Learning Engineers, in this role, you will be helping manage all the engineering pieces around ML (e.g. feature pipelines, deployment, monitoring, etc)Model Management or ML OPSBasically experience in implementing multiple models into production. Not looking for a data scientist here. Model/framework selection, model training is something handled by data scientist already part of the team.ML Lifecycle managements like, Model productionalization, Model training pipelines, model performance to fit into the SLA requirements, Quality and observability. Model serving experience.Being able to work with upstream and downstream for engineering integrations. Tools: Databricks/Sagemaker/Kubeflow etc. K8s and Nosql for serving components.Bigdata landscapePySpark(This is a major portion and this exists in each and every enterprise that deals with big data in one shape or form regardless of any cloud environments). For an MLE, we are not looking for expertise but relevant working experience is good.Experience in working with large scale datasetsNosql experience is a plus.Orchestration knowledge on tools like Airflow.AWS cloud is a plus.Programming: PythonShow moreShow less"
